Activity Period,Operating Airline,Operating Airline IATA Code,Published Airline,Published Airline IATA Code,GEO Summary,GEO Region,Activity Type Code,Cargo Type Code,Cargo Aircraft Type,Cargo Weight LBS,Cargo Metric TONS
201303,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Cargo,Passenger,"10,598",4.8072528
201303,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Express,Passenger,"10,393",4.7142648
201303,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Cargo,Passenger,"53,599",24.3125064
201303,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Express,Passenger,"12,226",5.5457136
201303,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Mail,Passenger,"7,473",3.3897528
201303,Air Cargo Carriers,2Q,Air Cargo Carriers,2Q,Domestic,US,Deplaned,Express,Freighter,"91,555",41.529348
201303,Air Cargo Carriers,2Q,Air Cargo Carriers,2Q,Domestic,US,Enplaned,Express,Freighter,"93,577",42.4465272
201303,Air China,CA,Air China,CA,International,Asia,Deplaned,Cargo,Combi,"1,624,899",737.0541864
201303,Air China,CA,Air China,CA,International,Asia,Deplaned,Cargo,Passenger,"41,978",19.0412208
201303,Air China,CA,Air China,CA,International,Asia,Deplaned,Mail,Combi,"120,745",54.769932
201303,Air China,CA,Air China,CA,International,Asia,Deplaned,Mail,Passenger,"4,185",1.898316
201303,Air China,CA,Air China,CA,International,Asia,Enplaned,Cargo,Combi,"774,180",351.168048
201303,Air China,CA,Air China,CA,International,Asia,Enplaned,Cargo,Passenger,"30,415",13.796244
201303,Air France,AF,Air France,AF,International,Europe,Deplaned,Cargo,Passenger,"532,543",241.5615048
201303,Air France,AF,Air France,AF,International,Europe,Enplaned,Cargo,Passenger,"449,496",203.8913856
201303,Air France,AF,Air France,AF,International,Europe,Enplaned,Mail,Passenger,"25,122",11.3953392
201303,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Cargo,Passenger,"519,996",235.8701856
201303,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Mail,Passenger,51,0.0231336
201303,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Cargo,Passenger,"403,117",182.8538712
201303,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Mail,Passenger,"43,969",19.9443384
201303,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Cargo,Passenger,"227,815",103.336884
201303,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Express,Passenger,"1,026",0.4653936
201303,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Cargo,Passenger,"134,429",60.9769944
201303,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Express,Passenger,"1,382",0.6268752
201303,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Deplaned,Cargo,Passenger,"36,682",16.6389552
201303,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Enplaned,Cargo,Passenger,"1,450",0.65772
201303,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Deplaned,Cargo,Passenger,"1,109,487",503.2633032
201303,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Deplaned,Mail,Passenger,"221,412",100.4324832
201303,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Enplaned,Cargo,Passenger,"376,555",170.805348
201303,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Enplaned,Mail,Passenger,"86,399",39.1905864
201303,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Cargo,Passenger,"1,122,501",509.1664536
201303,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Mail,Passenger,"35,387",16.0515432
201303,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Cargo,Passenger,"1,095,007",496.6951752
201303,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Mail,Passenger,"89,021",40.3799256
201303,Ameriflight,A8,Ameriflight,A8,Domestic,US,Deplaned,Cargo,Freighter,"121,880",55.284768
201303,Ameriflight,A8,Ameriflight,A8,Domestic,US,Enplaned,Cargo,Freighter,"94,296",42.7726656
201303,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Cargo,Freighter,"524,121",237.7412856
201303,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Cargo,Passenger,"174,689",79.2389304
201303,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Mail,Freighter,"33,206",15.0622416
201303,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Mail,Passenger,"196,895",89.311572
201303,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Cargo,Freighter,"974,222",441.9070992
201303,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Cargo,Passenger,"81,992",37.1915712
201303,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Mail,Freighter,"13,520",6.132672
201303,"Atlas Air, Inc",5Y,"Atlas Air, Inc",5Y,Domestic,US,Deplaned,Cargo,Freighter,"897,358",407.0415888
201303,"Atlas Air, Inc",5Y,"Atlas Air, Inc",5Y,Domestic,US,Enplaned,Cargo,Freighter,"748,376",339.4633536
201303,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Cargo,Passenger,"682,383",309.5289288
201303,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Mail,Passenger,"12,639",5.7330504
201303,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Cargo,Passenger,"1,347,689",611.3117304
201303,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Mail,Passenger,"98,551",44.7027336
201303,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Cargo,Freighter,"95,004",43.0938144
201303,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Cargo,Passenger,"1,123,823",509.7661128
201303,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Mail,Passenger,"194,983",88.4442888
201303,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Cargo,Freighter,"20,898",9.4793328
201303,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Cargo,Passenger,"140,925",63.92358
201303,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Mail,Passenger,"10,020",4.545072
201303,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Cargo,Freighter,"1,849,498",838.9322928
201303,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Cargo,Passenger,"242,194",109.8591984
201303,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Mail,Freighter,"31,834",14.4399024
201303,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Mail,Passenger,"93,077",42.2197272
201303,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Cargo,Freighter,"1,516,791",688.0163976
201303,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Cargo,Passenger,"68,548",31.0933728
201303,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Cargo,Passenger,"697,336",316.3116096
201303,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Mail,Passenger,"424,660",192.625776
201303,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Cargo,Passenger,"492,771",223.5209256
201303,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Mail,Passenger,"864,064",391.9394304
201303,Delta Air Lines,DL,Delta Air Lines,DL,International,Asia,Deplaned,Cargo,Passenger,"256,781",116.4758616
201303,Delta Air Lines,DL,Delta Air Lines,DL,International,Asia,Deplaned,Mail,Passenger,"24,333",11.0374488
201303,Delta Air Lines,DL,Delta Air Lines,DL,International,Asia,Enplaned,Cargo,Passenger,"156,963",71.1984168
201303,Delta Air Lines,DL,Delta Air Lines,DL,International,Asia,Enplaned,Mail,Passenger,"20,538",9.3160368
201303,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Cargo,Freighter,"67,823",30.7645128
201303,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Cargo,Passenger,"1,492,069",676.8024984
201303,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Express,Passenger,229,0.1038744
201303,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Mail,Passenger,"55,185",25.031916
201303,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Cargo,Freighter,"398,526",180.7713936
201303,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Cargo,Passenger,"723,752",328.2939072
201303,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Express,Passenger,415,0.188244
201303,Emirates,EK,Emirates,EK,International,Middle East,Deplaned,Cargo,Passenger,"29,826",13.5290736
201303,Emirates,EK,Emirates,EK,International,Middle East,Enplaned,Cargo,Passenger,"416,356",188.8590816
201303,Federal Express,FX,Federal Express,FX,Domestic,US,Deplaned,Cargo,Freighter,"3,928,695","1,782.056052"
201303,Federal Express,FX,Federal Express,FX,Domestic,US,Enplaned,Cargo,Freighter,"904,692",410.3682912
201303,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Cargo,Passenger,"92,591",41.9992776
201303,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Cargo,Passenger,"39,643",17.9820648
201303,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Deplaned,Cargo,Passenger,"340,853",154.6109208
201303,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Enplaned,Cargo,Passenger,"598,153",271.3222008
201303,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Deplaned,Cargo,Passenger,"7,167",3.2509512
201303,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Enplaned,Cargo,Passenger,"4,949",2.2448664
201303,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Cargo,Passenger,"446,168",202.3818048
201303,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Mail,Passenger,"111,479",50.5668744
201303,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Cargo,Passenger,"334,735",151.835796
201303,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Mail,Passenger,"106,055",48.106548
201303,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Deplaned,Cargo,Passenger,"16,210",7.352856
201303,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Enplaned,Cargo,Passenger,"22,456",10.1860416
201303,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Cargo,Passenger,"175,941",79.8068376
201303,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Mail,Passenger,"28,904",13.1108544
201303,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Cargo,Passenger,"199,975",90.70866
201303,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Mail,Passenger,"23,342",10.5879312
201303,Kalitta Air,K4,Kalitta Air,K4,Domestic,US,Enplaned,Cargo,Freighter,"81,956",37.1752416
201303,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Cargo,Freighter,"929,290",421.525944
201303,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Cargo,Passenger,"439,121",199.1852856
201303,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Express,Freighter,"32,843",14.8975848
201303,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Express,Passenger,"16,684",7.5678624
201303,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Mail,Freighter,"10,405",4.719708
201303,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Mail,Passenger,"3,272",1.4841792
201303,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Cargo,Freighter,"1,132,827",513.8503272
201303,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Cargo,Passenger,"78,407",35.5654152
201303,LAN Peru,LP,LAN Peru,LP,International,South America,Deplaned,Cargo,Passenger,"172,101",78.0650136
201303,LAN Peru,LP,LAN Peru,LP,International,South America,Enplaned,Cargo,Passenger,"372,014",168.7455504
201303,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Cargo,Passenger,"1,034,177",469.1026872
201303,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Mail,Passenger,13,0.0058968
201303,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Enplaned,Cargo,Passenger,"964,402",437.4527472
201303,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Enplaned,Mail,Passenger,"36,848",16.7142528
201303,Nippon Cargo Airlines,KZ,Nippon Cargo Airlines,KZ,International,Asia,Deplaned,Cargo,Freighter,"879,054",398.7388944
201303,Nippon Cargo Airlines,KZ,Nippon Cargo Airlines,KZ,International,Asia,Enplaned,Cargo,Freighter,"987,126",447.7603536
201303,Nippon Cargo Airlines,KZ,Nippon Cargo Airlines,KZ,International,Asia,Enplaned,Mail,Freighter,"40,258",18.2610288
201303,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Mail,Passenger,"396,260",179.743536
201303,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Cargo,Passenger,"187,799",85.1856264
201303,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Mail,Passenger,"12,093",5.4853848
201303,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Cargo,Passenger,"698,173",316.6912728
201303,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Express,Passenger,"12,674",5.7489264
201303,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Mail,Passenger,"17,622",7.9933392
201303,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Cargo,Passenger,"199,213",90.3630168
201303,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Express,Passenger,"6,753",3.0631608
201303,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Mail,Passenger,"9,009",4.0864824
201303,Southern Air,9S,Southern Air,9S,International,Asia,Deplaned,Cargo,Freighter,"29,513",13.3870968
201303,Southern Air,9S,Southern Air,9S,International,Asia,Enplaned,Cargo,Freighter,"282,409",128.1007224
201303,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Deplaned,Cargo,Passenger,"243,879",110.6235144
201303,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Enplaned,Cargo,Passenger,"219,018",99.3465648
201303,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Deplaned,Mail,Passenger,"13,183",5.9798088
201303,Swiss International,LX,Swiss International,LX,International,Europe,Deplaned,Cargo,Passenger,"338,427",153.5104872
201303,Swiss International,LX,Swiss International,LX,International,Europe,Deplaned,Mail,Passenger,"2,494",1.1312784
201303,Swiss International,LX,Swiss International,LX,International,Europe,Enplaned,Cargo,Passenger,"293,000",132.9048
201303,Swiss International,LX,Swiss International,LX,International,Europe,Enplaned,Mail,Passenger,"86,824",39.3833664
201303,"TACA International Airlines, S.A.",TA,"TACA International Airlines, S.A.",TA,International,Central America,Deplaned,Cargo,Passenger,"2,502",1.1349072
201303,"TACA International Airlines, S.A.",TA,"TACA International Airlines, S.A.",TA,International,Central America,Enplaned,Cargo,Passenger,"5,701",2.5859736
201303,US Airways,US,US Airways,US,Domestic,US,Deplaned,Cargo,Passenger,"52,945",24.015852
201303,US Airways,US,US Airways,US,Domestic,US,Deplaned,Mail,Passenger,"145,090",65.812824
201303,US Airways,US,US Airways,US,Domestic,US,Enplaned,Cargo,Passenger,"99,812",45.2747232
201303,US Airways,US,US Airways,US,Domestic,US,Enplaned,Mail,Passenger,"243,784",110.5804224
201303,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Cargo,Passenger,"348,871",158.2478856
201303,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Mail,Passenger,"607,037",275.3519832
201303,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Cargo,Passenger,"877,626",398.0911536
201303,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Mail,Passenger,"467,224",211.9328064
201303,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Cargo,Passenger,"1,659,472",752.7364992
201303,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Mail,Passenger,"1,105,341",501.3826776
201303,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Cargo,Passenger,"1,659,472",752.7364992
201303,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Mail,Passenger,"1,105,341",501.3826776
201303,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Deplaned,Cargo,Passenger,"2,416,787","1,096.254583"
201303,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Deplaned,Mail,Passenger,"204,176",92.6142336
201303,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Enplaned,Cargo,Passenger,"1,552,796",704.3482656
201303,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Enplaned,Mail,Passenger,"373,331",169.3429416
201303,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Deplaned,Cargo,Passenger,"361,829",164.1256344
201303,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Deplaned,Mail,Passenger,"21,089",9.5659704
201303,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Enplaned,Cargo,Passenger,"31,130",14.120568
201303,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Enplaned,Mail,Passenger,"189,469",85.9431384
201303,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Cargo,Passenger,"81,139",36.8046504
201303,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Enplaned,Cargo,Passenger,"26,558",12.0467088
201303,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Enplaned,Mail,Passenger,"2,334",1.0587024
201303,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Deplaned,Cargo,Passenger,"655,338",297.2613168
201303,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Deplaned,Mail,Passenger,"202,294",91.7605584
201303,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Enplaned,Cargo,Passenger,"1,112,819",504.7746984
201303,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Enplaned,Mail,Passenger,"75,298",34.1551728
201303,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Deplaned,Cargo,Passenger,"81,139",36.8046504
201303,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Enplaned,Cargo,Passenger,"5,421",2.4589656
201303,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Enplaned,Mail,Passenger,"26,616",12.0730176
201303,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Deplaned,Cargo,Passenger,"435,633",197.6031288
201303,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Enplaned,Cargo,Passenger,"645,190",292.658184
201304,ABX Air,GB,ABX Air,GB,Domestic,US,Deplaned,Cargo,Freighter,"910,149",412.8435864
